state,state_fips,year,income_pc_thousand,gdp_pc_thousand,unemployment_rate,population
Pennsylvania,42,2024,71.836,61.52867130028063,3.8083333333333336,13054605.0
Rhode Island,44,2015,48.367,54.0788937462952,6.016666666666667,1079680.0
Rhode Island,44,2016,48.804,54.09654706621037,5.241666666666666,1083803.0
Rhode Island,44,2017,51.095,54.019305608406086,4.4750000000000005,1087974.0
Rhode Island,44,2018,52.847,53.7313692237047,4.05,1093218.0
Rhode Island,44,2019,55.473,54.86614443249672,3.525,1096443.0
Rhode Island,44,2020,58.799,52.985210665529166,9.258333333333333,1097142.0
Rhode Island,44,2021,62.265,55.25405387680149,5.55,1097838.0
Rhode Island,44,2022,65.396,55.946993535619576,3.225,1099564.0
Rhode Island,44,2023,68.806,56.222310516822084,2.975,1104887.0
Rhode Island,44,2024,71.598,57.05434984900072,4.25,1112257.0
South Carolina,45,2015,40.112,43.74914076513864,5.8999999999999995,4873522.0
South Carolina,45,2016,41.317,44.729838502786805,4.8999999999999995,4930921.0
South Carolina,45,2017,42.818,45.109405613968946,4.191666666666666,4986490.0
South Carolina,45,2018,44.573,45.93918172072564,3.3666666666666667,5042826.0
South Carolina,45,2019,46.637,46.86895255657157,2.766666666666667,5099779.0
South Carolina,45,2020,48.613,45.2389997073841,6.0,5156931.0
South Carolina,45,2021,52.864,46.994955075933866,3.933333333333333,5230604.0
South Carolina,45,2022,56.034,48.15878510257519,3.1999999999999997,5328384.0
South Carolina,45,2023,58.615,49.00033263919919,2.966666666666667,5429306.0
South Carolina,45,2024,61.564,50.35152263694949,4.108333333333333,5521835.0
South Dakota,46,2015,48.993,59.453911669195506,3.025,855466.0
South Dakota,46,2016,48.503,59.30368552017093,3.0,864437.0
South Dakota,46,2017,49.576,59.1702538647163,3.016666666666667,872315.0
South Dakota,46,2018,53.283,59.13904298636351,2.766666666666667,878232.0
South Dakota,46,2019,55.416,59.33650938577737,2.7416666666666667,884956.0
South Dakota,46,2020,61.846,59.863887564170895,4.141666666666667,891175.0
South Dakota,46,2021,66.772,62.154664867635866,2.55,901226.0
South Dakota,46,2022,70.587,60.55324758722641,1.9249999999999998,912539.0
South Dakota,46,2023,74.516,62.13797706713263,1.8,921385.0
South Dakota,46,2024,76.26,62.04228523886355,1.825,930301.0
Tennessee,47,2015,42.321,50.537720425753214,5.5249999999999995,6637836.0
Tennessee,47,2016,43.393,51.27184570489872,4.741666666666666,6700459.0
Tennessee,47,2017,45.015,52.52000102256756,3.733333333333333,6767279.0
Tennessee,47,2018,47.201,53.055638890340845,3.5,6829881.0
Tennessee,47,2019,49.287,53.7281455749801,3.3333333333333335,6890195.0
Tennessee,47,2020,52.108,53.0038597539216,7.491666666666666,6943966.0
Tennessee,47,2021,57.448,57.35198663327078,4.441666666666666,7003658.0
Tennessee,47,2022,60.351,58.52847210071395,3.3499999999999996,7098282.0
Tennessee,47,2023,64.539,59.55665846668159,3.25,7191070.0
Tennessee,47,2024,67.073,60.49308576162162,3.375,7276868.0
Texas,48,2015,46.337,59.28293256314565,4.466666666666667,27564883.0
Texas,48,2016,46.417,58.41043124554579,4.666666666666667,27972115.0
Texas,48,2017,49.633,58.87759548218531,4.358333333333333,28318293.0
Texas,48,2018,52.272,60.96641715096213,3.9166666666666665,28647629.0
Texas,48,2019,53.681,62.275031334224245,3.525,29012207.0
Texas,48,2020,54.642,60.696065830481395,7.7250000000000005,29371561.0
Texas,48,2021,60.726,63.98489919195204,5.633333333333333,29780658.0
Texas,48,2022,65.152,65.07936931564494,3.933333333333333,30350079.0
Texas,48,2023,68.356,69.06339623363299,4.0249999999999995,30950356.0
Texas,48,2024,70.544,70.59739278001548,4.116666666666666,31473447.0
Utah,49,2015,40.305,51.38228007783135,3.5,3025002.0
Utah,49,2016,41.859,52.622424660190966,3.3333333333333335,3088573.0
Utah,49,2017,43.821,54.660925959103494,3.158333333333333,3148044.0
Utah,49,2018,46.22,56.8803247412827,2.9166666666666665,3201564.0
Utah,49,2019,48.748,59.25281316271511,2.5416666666666665,3253189.0
Utah,49,2020,52.905,59.090900840122586,4.833333333333333,3305470.0
Utah,49,2021,58.894,62.87528411339658,2.7583333333333333,3360454.0
Utah,49,2022,62.166,63.78697930315599,2.3833333333333333,3415255.0
Utah,49,2023,65.572,65.22446205880522,2.725,3469896.0
Utah,49,2024,68.051,66.61711859380522,3.266666666666667,3517123.0
Vermont,50,2015,48.541,50.36228011718701,3.475,636248.0
Vermont,50,2016,48.935,50.67871812847887,3.125,637599.0
Vermont,50,2017,50.557,50.930811162232445,2.9499999999999997,639872.0
Vermont,50,2018,52.43,51.187942350062926,2.5,641319.0
Vermont,50,2019,54.461,51.871225110232224,2.1,642734.0
Vermont,50,2020,57.35,50.26701058270814,5.6499999999999995,644731.0
Vermont,50,2021,60.24,51.87189067213224,3.483333333333333,647447.0
Vermont,50,2022,65.678,53.901693502323354,2.3166666666666664,647770.0
Vermont,50,2023,69.237,54.83455902229101,1.9333333333333333,647391.0
Vermont,50,2024,72.637,56.34705260404008,2.283333333333333,645977.0
Virginia,51,2015,51.996,59.30445248492944,4.375,8413257.0
Virginia,51,2016,53.314,59.6370167022425,4.0,8469701.0
Virginia,51,2017,54.999,60.4490670690603,3.625,8522335.0
Virginia,51,2018,56.938,61.59205784641627,3.0,8568759.0
Virginia,51,2019,58.89,62.780291953862935,2.725,8617800.0
Virginia,51,2020,61.967,61.88934753886583,6.516666666666667,8648086.0
Virginia,51,2021,67.204,65.26665581562801,3.841666666666667,8668909.0
Virginia,51,2022,71.381,66.57225762337893,2.6999999999999997,8701850.0
Virginia,51,2023,75.388,68.35795847699553,2.6999999999999997,8766514.0
Virginia,51,2024,78.416,69.38873876420374,2.9250000000000003,8844500.0
Washington,53,2015,52.714,65.89806960972379,5.441666666666666,7234133.0
Washington,53,2016,55.272,67.2776268544356,5.191666666666666,7368347.0
Washington,53,2017,57.856,70.40271434777621,4.6499999999999995,7487913.0
Washington,53,2018,60.937,74.06528431681078,4.3999999999999995,7585007.0
Washington,53,2019,64.188,76.7049491577357,4.183333333333334,7676094.0
Washington,53,2020,67.783,75.90722315193848,8.700000000000001,7735335.0
Washington,53,2021,73.792,80.67489286893249,5.191666666666667,7761054.0
Washington,53,2022,77.765,82.35691613938764,4.041666666666667,7807694.0
Washington,53,2023,82.761,85.21820392184355,4.216666666666667,7873644.0
Washington,53,2024,86.98,88.24969518685529,4.5,7957334.0
West Virginia,54,2015,37.072,40.29487522443649,6.541666666666667,1842949.0
West Virginia,54,2016,37.291,40.135058701235174,6.075,1831648.0
West Virginia,54,2017,39.403,41.331312926935475,5.2,1818776.0
West Virginia,54,2018,41.828,42.828016244508625,5.141666666666667,1807380.0
West Virginia,54,2019,42.48,42.91791209976962,4.925,1797902.0
West Virginia,54,2020,44.131,41.75026914625746,8.333333333333334,1789919.0
West Virginia,54,2021,48.463,42.786438250214125,5.133333333333334,1781658.0
West Virginia,54,2022,51.119,43.74246977757923,3.8833333333333333,1772856.0
West Virginia,54,2023,53.921,45.41978239847721,3.8666666666666667,1769381.0
West Virginia,54,2024,56.095,46.80194842854338,4.05,1767373.0
Wisconsin,55,2015,46.257,54.40108330752758,4.416666666666667,5802969.0
Wisconsin,55,2016,46.871,54.822582132400555,3.933333333333333,5823737.0
Wisconsin,55,2017,49.01,55.051908091183655,3.283333333333333,5846969.0
Wisconsin,55,2018,51.204,56.03101304075122,3.0,5868757.0
Wisconsin,55,2019,52.932,56.58372361015297,3.2083333333333335,5889623.0
Wisconsin,55,2020,56.225,54.98200522339774,6.433333333333334,5893099.0
Wisconsin,55,2021,60.279,56.84239474097431,3.8166666666666664,5890825.0
Wisconsin,55,2022,62.809,57.80074120161225,2.8166666666666664,5914720.0
Wisconsin,55,2023,65.987,58.42009603828202,2.8083333333333336,5941589.0
Wisconsin,55,2024,68.675,59.41490463962638,3.0083333333333333,5964532.0
Wyoming,56,2015,55.393,68.69726249367707,4.25,583195.0
Wyoming,56,2016,53.639,65.26049200309636,5.2749999999999995,580037.0
Wyoming,56,2017,57.481,65.32674398614986,4.341666666666667,575879.0
Wyoming,56,2018,60.422,66.02870147888768,4.066666666666666,575162.0
Wyoming,56,2019,62.518,66.93950005032119,3.733333333333333,576298.0
Wyoming,56,2020,64.963,63.02653912766921,5.858333333333333,578542.0
Wyoming,56,2021,72.487,64.05205114159027,4.55,580506.0
Wyoming,56,2022,80.584,64.65394650395653,3.4416666666666664,582959.0
Wyoming,56,2023,84.563,68.0440611391,2.9,585550.0
Wyoming,56,2024,87.628,67.69581324588735,3.1166666666666667,587639.0
