"z","logistic","probit","linear"
-0.616541353383459,0.35056847471722,0.268768643771265,0.397243107769423
-0.586466165413534,0.357446090204515,0.278781146051695,0.402255639097744
-0.556390977443609,0.364382928427521,0.288971802753472,0.407268170426065
-0.526315789473685,0.371376580784327,0.299334407128882,0.412280701754386
-0.49624060150376,0.378424547273575,0.309862334185339,0.417293233082707
-0.466165413533835,0.385524239428036,0.320548551935587,0.422305764411028
-0.43609022556391,0.392672983541696,0.331385634310466,0.427318295739348
-0.406015037593985,0.399868024184468,0.342365775701191,0.432330827067669
-0.375939849624061,0.407106527997037,0.353480807088684,0.43734335839599
-0.345864661654136,0.414385587756757,0.364722213708282,0.442355889724311
-0.315789473684211,0.421702226703968,0.376081154189027,0.447368421052632
-0.285714285714286,0.429053403116534,0.387548481097992,0.452380952380952
-0.255639097744361,0.436436015118948,0.399114762811639,0.457393483709273
-0.225563909774436,0.443846905710917,0.410770306628139,0.462406015037594
-0.195488721804511,0.451282867998954,0.422505183027037,0.467418546365915
-0.165413533834586,0.458740650613298,0.434309250975553,0.472431077694236
-0.135338345864662,0.466216963291246,0.446172184174371,0.477443609022556
-0.105263157894737,0.473708482606981,0.458083498129904,0.482456140350877
-0.0751879699248121,0.481211857826984,0.470032577934872,0.487468671679198
-0.045112781954888,0.488723716869353,0.482008706634599,0.492481203007519
-0.015037593984963,0.496240672344649,0.49400109405274,0.49749373433584
0.0150375939849621,0.503759327655351,0.50599890594726,0.50250626566416
0.0451127819548871,0.511276283130646,0.517991293365401,0.507518796992481
0.0751879699248121,0.518788142173016,0.529967422065128,0.512531328320802
0.105263157894736,0.526291517393018,0.541916501870096,0.517543859649123
0.135338345864661,0.533783036708753,0.553827815825628,0.522556390977444
0.165413533834586,0.541259349386702,0.565690749024447,0.527568922305764
0.19548872180451,0.548717132001046,0.577494816972962,0.532581453634085
0.225563909774436,0.556153094289083,0.58922969337186,0.537593984962406
0.255639097744361,0.563563984881051,0.600885237188361,0.542606516290727
0.285714285714286,0.570946596883466,0.612451518902008,0.547619047619048
0.315789473684211,0.578297773296032,0.623918845810973,0.552631578947368
0.345864661654135,0.585614412243243,0.635277786291717,0.557644110275689
0.37593984962406,0.592893472002963,0.646519192911316,0.56265664160401
0.406015037593985,0.600131975815532,0.657634224298809,0.567669172932331
0.436090225563909,0.607327016458304,0.668614365689533,0.572681704260651
0.466165413533834,0.614475760571964,0.679451448064413,0.577694235588972
0.496240601503759,0.621575452726425,0.69013766581466,0.582706766917293
0.526315789473684,0.628623419215673,0.700665592871117,0.587719298245614
0.556390977443609,0.635617071572479,0.711028197246528,0.592731829573935
0.586466165413533,0.642553909795485,0.721218853948305,0.597744360902256
0.616541353383458,0.649431525282779,0.731231356228734,0.602756892230576
0.646616541353383,0.656247603467647,0.741059925149042,0.607769423558897
0.676691729323307,0.662999926153773,0.750699217443189,0.612781954887218
0.706766917293232,0.669686373548701,0.760144331676647,0.617794486215539
0.736842105263158,0.676304925995868,0.769390812704667,0.62280701754386
0.766917293233083,0.682853665406968,0.778434654443569,0.62781954887218
0.796992481203008,0.689330776397799,0.787272300977388,0.632832080200501
0.827067669172932,0.69573454713208,0.795900646030662,0.637844611528822
0.857142857142857,0.70206336987893,0.804317030846224,0.642857142857143
0.887218045112782,0.708315741290911,0.812519240514541,0.647869674185464
0.917293233082706,0.714490262410588,0.820505498808319,0.652882205513784
